:Data_list: 20030303_G10xr_1m.txt
:Created: 2003 Mar 04 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-10
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-10 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2003 03 03  2233   52701  81180     2.05e-08    9.37e-07
2003 03 03  2234   52701  81240     2.05e-08    9.37e-07
2003 03 03  2235   52701  81300     2.04e-08    9.33e-07
2003 03 03  2236   52701  81360     1.95e-08    9.25e-07
2003 03 03  2237   52701  81420     1.86e-08    9.14e-07
2003 03 03  2238   52701  81480     1.86e-08    9.03e-07
2003 03 03  2239   52701  81540     1.85e-08    8.91e-07
2003 03 03  2240   52701  81600     1.70e-08    8.78e-07
2003 03 03  2241   52701  81660     1.67e-08    8.67e-07
2003 03 03  2242   52701  81720     1.67e-08    8.56e-07
2003 03 03  2243   52701  81780     1.67e-08    8.45e-07
2003 03 03  2244   52701  81840     1.61e-08    8.34e-07
2003 03 03  2245   52701  81900     1.49e-08    8.25e-07
2003 03 03  2246   52701  81960     1.48e-08    8.15e-07
2003 03 03  2247   52701  82020     1.48e-08    8.05e-07
2003 03 03  2248   52701  82080     1.48e-08    7.94e-07
2003 03 03  2249   52701  82140     1.48e-08    7.87e-07
2003 03 03  2250   52701  82200     1.48e-08    7.78e-07
2003 03 03  2251   52701  82260     1.45e-08    7.70e-07
2003 03 03  2252   52701  82320     1.41e-08    7.61e-07
2003 03 03  2253   52701  82380     1.47e-08    7.65e-07
2003 03 03  2254   52701  82440     1.48e-08    7.69e-07
2003 03 03  2255   52701  82500     1.43e-08    7.59e-07
2003 03 03  2256   52701  82560     1.32e-08    7.50e-07
2003 03 03  2257   52701  82620     1.29e-08    7.42e-07
2003 03 03  2258   52701  82680     1.29e-08    7.34e-07
2003 03 03  2259   52701  82740     1.29e-08    7.26e-07
2003 03 03  2300   52701  82800     1.29e-08    7.19e-07
2003 03 03  2301   52701  82860     1.28e-08    7.11e-07
2003 03 03  2302   52701  82920     1.23e-08    7.02e-07
2003 03 03  2303   52701  82980     1.15e-08    6.95e-07
2003 03 03  2304   52701  83040     1.10e-08    6.88e-07
2003 03 03  2305   52701  83100     1.10e-08    6.82e-07
2003 03 03  2306   52701  83160     1.10e-08    6.77e-07
2003 03 03  2307   52701  83220     1.10e-08    6.72e-07
2003 03 03  2308   52701  83280     1.10e-08    6.66e-07
2003 03 03  2309   52701  83340     1.10e-08    6.61e-07
2003 03 03  2310   52701  83400     1.10e-08    6.56e-07
2003 03 03  2311   52701  83460     1.08e-08    6.51e-07
2003 03 03  2312   52701  83520     1.02e-08    6.47e-07
2003 03 03  2313   52701  83580     9.43e-09    6.44e-07
2003 03 03  2314   52701  83640     9.11e-09    6.43e-07
2003 03 03  2315   52701  83700     9.09e-09    6.37e-07
2003 03 03  2316   52701  83760     9.10e-09    6.37e-07
2003 03 03  2317   52701  83820     9.10e-09    6.36e-07
2003 03 03  2318   52701  83880     9.14e-09    6.35e-07
2003 03 03  2319   52701  83940     9.09e-09    6.30e-07
2003 03 03  2320   52701  84000     9.11e-09    6.28e-07
2003 03 03  2321   52701  84060     9.09e-09    6.23e-07
2003 03 03  2322   52701  84120     9.09e-09    6.19e-07
2003 03 03  2323   52701  84180     9.09e-09    6.12e-07
2003 03 03  2324   52701  84240     8.70e-09    6.07e-07
2003 03 03  2325   52701  84300     7.44e-09    6.02e-07
2003 03 03  2326   52701  84360     7.35e-09    5.97e-07
2003 03 03  2327   52701  84420     7.21e-09    5.94e-07
2003 03 03  2328   52701  84480     7.19e-09    5.88e-07
2003 03 03  2329   52701  84540     7.22e-09    5.84e-07
2003 03 03  2330   52701  84600     7.19e-09    5.79e-07
2003 03 03  2331   52701  84660     7.19e-09    5.79e-07
2003 03 03  2332   52701  84720     7.22e-09    5.74e-07
2003 03 03  2333   52701  84780     7.19e-09    5.71e-07
2003 03 03  2334   52701  84840     7.21e-09    5.66e-07
2003 03 03  2335   52701  84900     7.21e-09    5.65e-07
2003 03 03  2336   52701  84960     7.19e-09    5.65e-07
2003 03 03  2337   52701  85020     7.19e-09    5.64e-07
2003 03 03  2338   52701  85080     7.19e-09    5.61e-07
2003 03 03  2339   52701  85140     7.19e-09    5.59e-07
2003 03 03  2340   52701  85200     7.19e-09    5.58e-07
2003 03 03  2341   52701  85260     7.19e-09    5.53e-07
2003 03 03  2342   52701  85320     7.06e-09    5.49e-07
2003 03 03  2343   52701  85380     6.85e-09    5.43e-07
2003 03 03  2344   52701  85440     5.44e-09    5.38e-07
2003 03 03  2345   52701  85500     5.29e-09    5.35e-07
2003 03 03  2346   52701  85560     5.63e-09    5.30e-07
2003 03 03  2347   52701  85620     5.36e-09    5.29e-07
2003 03 03  2348   52701  85680     5.31e-09    5.29e-07
2003 03 03  2349   52701  85740     5.29e-09    5.25e-07
2003 03 03  2350   52701  85800     5.29e-09    5.22e-07
2003 03 03  2351   52701  85860     5.33e-09    5.21e-07
2003 03 03  2352   52701  85920     5.29e-09    5.16e-07
2003 03 03  2353   52701  85980     5.34e-09    5.15e-07
2003 03 03  2354   52701  86040     5.31e-09    5.14e-07
2003 03 03  2355   52701  86100     6.95e-09    5.34e-07
2003 03 03  2356   52701  86160     7.19e-09    5.38e-07
2003 03 03  2357   52701  86220     5.91e-09    5.26e-07
2003 03 03  2358   52701  86280     5.29e-09    5.17e-07
2003 03 03  2359   52701  86340     5.29e-09    5.12e-07
