:Data_list: 20070311_G11xr_1m.txt
:Created: 2007 Mar 12 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-11
# Location: W136
# Missing data: -1.00e+05
#
#         1-minute GOES-11 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2007 03 11  2233   54170  81180     1.30e-09    3.73e-09
2007 03 11  2234   54170  81240     1.35e-09    3.73e-09
2007 03 11  2235   54170  81300     1.49e-09    3.73e-09
2007 03 11  2236   54170  81360     1.23e-09    3.73e-09
2007 03 11  2237   54170  81420     1.23e-09    3.73e-09
2007 03 11  2238   54170  81480     1.33e-09    3.73e-09
2007 03 11  2239   54170  81540     1.17e-09    3.73e-09
2007 03 11  2240   54170  81600     1.32e-09    3.73e-09
2007 03 11  2241   54170  81660     1.14e-09    3.73e-09
2007 03 11  2242   54170  81720     1.24e-09    3.73e-09
2007 03 11  2243   54170  81780     1.20e-09    3.73e-09
2007 03 11  2244   54170  81840     1.16e-09    3.73e-09
2007 03 11  2245   54170  81900     1.34e-09    3.73e-09
2007 03 11  2246   54170  81960     1.43e-09    3.73e-09
2007 03 11  2247   54170  82020     1.26e-09    3.73e-09
2007 03 11  2248   54170  82080     1.36e-09    3.73e-09
2007 03 11  2249   54170  82140     1.20e-09    3.73e-09
2007 03 11  2250   54170  82200     1.22e-09    3.73e-09
2007 03 11  2251   54170  82260     1.17e-09    3.73e-09
2007 03 11  2252   54170  82320     1.12e-09    3.73e-09
2007 03 11  2253   54170  82380     1.12e-09    3.73e-09
2007 03 11  2254   54170  82440     1.33e-09    3.73e-09
2007 03 11  2255   54170  82500     1.18e-09    3.73e-09
2007 03 11  2256   54170  82560     1.08e-09    3.73e-09
2007 03 11  2257   54170  82620     1.20e-09    3.73e-09
2007 03 11  2258   54170  82680     1.18e-09    3.73e-09
2007 03 11  2259   54170  82740     1.15e-09    3.73e-09
2007 03 11  2300   54170  82800     1.15e-09    3.73e-09
2007 03 11  2301   54170  82860     1.12e-09    3.73e-09
2007 03 11  2302   54170  82920     1.15e-09    3.73e-09
2007 03 11  2303   54170  82980     1.08e-09    3.73e-09
2007 03 11  2304   54170  83040     1.20e-09    3.73e-09
2007 03 11  2305   54170  83100     1.18e-09    3.73e-09
2007 03 11  2306   54170  83160     1.30e-09    3.73e-09
2007 03 11  2307   54170  83220     1.18e-09    3.73e-09
2007 03 11  2308   54170  83280     1.10e-09    3.73e-09
2007 03 11  2309   54170  83340     1.13e-09    3.73e-09
2007 03 11  2310   54170  83400     1.13e-09    3.73e-09
2007 03 11  2311   54170  83460     1.22e-09    3.73e-09
2007 03 11  2312   54170  83520     1.14e-09    3.73e-09
2007 03 11  2313   54170  83580     1.10e-09    3.73e-09
2007 03 11  2314   54170  83640     1.09e-09    3.73e-09
2007 03 11  2315   54170  83700     1.12e-09    3.73e-09
2007 03 11  2316   54170  83760     1.09e-09    3.73e-09
2007 03 11  2317   54170  83820     1.16e-09    3.73e-09
2007 03 11  2318   54170  83880     1.23e-09    3.73e-09
2007 03 11  2319   54170  83940     1.13e-09    3.73e-09
2007 03 11  2320   54170  84000     1.16e-09    3.73e-09
2007 03 11  2321   54170  84060     1.11e-09    3.73e-09
2007 03 11  2322   54170  84120     1.14e-09    3.73e-09
2007 03 11  2323   54170  84180     1.13e-09    3.73e-09
2007 03 11  2324   54170  84240     1.11e-09    3.73e-09
2007 03 11  2325   54170  84300     1.09e-09    3.73e-09
2007 03 11  2326   54170  84360     1.09e-09    3.73e-09
2007 03 11  2327   54170  84420     1.11e-09    3.73e-09
2007 03 11  2328   54170  84480     1.10e-09    3.73e-09
2007 03 11  2329   54170  84540     1.21e-09    3.73e-09
2007 03 11  2330   54170  84600     1.17e-09    3.73e-09
2007 03 11  2331   54170  84660     1.11e-09    3.73e-09
2007 03 11  2332   54170  84720     1.12e-09    3.73e-09
2007 03 11  2333   54170  84780     1.12e-09    3.73e-09
2007 03 11  2334   54170  84840     1.13e-09    3.73e-09
2007 03 11  2335   54170  84900     1.15e-09    3.73e-09
2007 03 11  2336   54170  84960     1.12e-09    3.73e-09
2007 03 11  2337   54170  85020     1.12e-09    3.73e-09
2007 03 11  2338   54170  85080     1.10e-09    3.73e-09
2007 03 11  2339   54170  85140     1.10e-09    3.73e-09
2007 03 11  2340   54170  85200     1.15e-09    3.73e-09
2007 03 11  2341   54170  85260     1.16e-09    3.73e-09
2007 03 11  2342   54170  85320     1.17e-09    3.73e-09
2007 03 11  2343   54170  85380     1.11e-09    3.73e-09
2007 03 11  2344   54170  85440     1.12e-09    3.73e-09
2007 03 11  2345   54170  85500     1.14e-09    3.73e-09
2007 03 11  2346   54170  85560     1.10e-09    3.73e-09
2007 03 11  2347   54170  85620     1.10e-09    3.73e-09
2007 03 11  2348   54170  85680     1.10e-09    3.73e-09
2007 03 11  2349   54170  85740     1.15e-09    3.73e-09
2007 03 11  2350   54170  85800     1.12e-09    3.73e-09
2007 03 11  2351   54170  85860     1.10e-09    3.73e-09
2007 03 11  2352   54170  85920     1.10e-09    3.73e-09
2007 03 11  2353   54170  85980     1.10e-09    3.73e-09
2007 03 11  2354   54170  86040     1.17e-09    3.73e-09
2007 03 11  2355   54170  86100     1.10e-09    3.73e-09
2007 03 11  2356   54170  86160     1.10e-09    3.73e-09
2007 03 11  2357   54170  86220     1.15e-09    3.73e-09
2007 03 11  2358   54170  86280     1.10e-09    3.73e-09
2007 03 11  2359   54170  86340     1.12e-09    3.73e-09
