:Data_list: 20100413_G12mag_1m.txt
:Created: 2010 Apr 14 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-12
# Location: W074
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 13  1509   55299  54540     1.04e+02    3.85e+01    4.02e+00    1.11e+02
2010 04 13  1510   55299  54600     1.04e+02    3.85e+01    4.04e+00    1.11e+02
2010 04 13  1511   55299  54660     1.04e+02    3.85e+01    4.04e+00    1.11e+02
2010 04 13  1512   55299  54720     1.04e+02    3.85e+01    3.96e+00    1.11e+02
2010 04 13  1513   55299  54780     1.04e+02    3.86e+01    3.92e+00    1.11e+02
2010 04 13  1514   55299  54840     1.04e+02    3.87e+01    3.94e+00    1.11e+02
2010 04 13  1515   55299  54900     1.04e+02    3.86e+01    3.91e+00    1.11e+02
2010 04 13  1516   55299  54960     1.05e+02    3.86e+01    3.98e+00    1.12e+02
2010 04 13  1517   55299  55020     1.05e+02    3.85e+01    3.98e+00    1.12e+02
2010 04 13  1518   55299  55080     1.05e+02    3.81e+01    3.95e+00    1.12e+02
2010 04 13  1519   55299  55140     1.05e+02    3.80e+01    3.97e+00    1.12e+02
2010 04 13  1520   55299  55200     1.05e+02    3.76e+01    3.96e+00    1.12e+02
2010 04 13  1521   55299  55260     1.05e+02    3.73e+01    3.89e+00    1.12e+02
2010 04 13  1522   55299  55320     1.05e+02    3.69e+01    3.91e+00    1.12e+02
2010 04 13  1523   55299  55380     1.05e+02    3.67e+01    3.76e+00    1.11e+02
2010 04 13  1524   55299  55440     1.05e+02    3.66e+01    3.69e+00    1.11e+02
2010 04 13  1525   55299  55500     1.04e+02    3.70e+01    3.60e+00    1.11e+02
2010 04 13  1526   55299  55560     1.04e+02    3.73e+01    3.52e+00    1.11e+02
2010 04 13  1527   55299  55620     1.04e+02    3.74e+01    3.49e+00    1.11e+02
2010 04 13  1528   55299  55680     1.04e+02    3.79e+01    3.64e+00    1.11e+02
2010 04 13  1529   55299  55740     1.04e+02    3.80e+01    3.69e+00    1.11e+02
2010 04 13  1530   55299  55800     1.04e+02    3.78e+01    3.75e+00    1.11e+02
2010 04 13  1531   55299  55860     1.05e+02    3.78e+01    3.77e+00    1.11e+02
2010 04 13  1532   55299  55920     1.05e+02    3.78e+01    3.80e+00    1.11e+02
2010 04 13  1533   55299  55980     1.05e+02    3.78e+01    3.81e+00    1.12e+02
2010 04 13  1534   55299  56040     1.05e+02    3.77e+01    3.84e+00    1.12e+02
2010 04 13  1535   55299  56100     1.05e+02    3.76e+01    3.83e+00    1.12e+02
2010 04 13  1536   55299  56160     1.06e+02    3.76e+01    3.76e+00    1.12e+02
2010 04 13  1537   55299  56220     1.06e+02    3.73e+01    3.79e+00    1.12e+02
2010 04 13  1538   55299  56280     1.06e+02    3.71e+01    3.78e+00    1.12e+02
2010 04 13  1539   55299  56340     1.06e+02    3.70e+01    3.68e+00    1.12e+02
2010 04 13  1540   55299  56400     1.06e+02    3.68e+01    3.63e+00    1.12e+02
2010 04 13  1541   55299  56460     1.06e+02    3.66e+01    3.61e+00    1.12e+02
2010 04 13  1542   55299  56520     1.06e+02    3.66e+01    3.55e+00    1.12e+02
2010 04 13  1543   55299  56580     1.06e+02    3.66e+01    3.41e+00    1.12e+02
2010 04 13  1544   55299  56640     1.06e+02    3.68e+01    3.41e+00    1.12e+02
2010 04 13  1545   55299  56700     1.06e+02    3.68e+01    3.29e+00    1.12e+02
2010 04 13  1546   55299  56760     1.06e+02    3.71e+01    3.15e+00    1.12e+02
2010 04 13  1547   55299  56820     1.06e+02    3.73e+01    3.07e+00    1.12e+02
2010 04 13  1548   55299  56880     1.06e+02    3.73e+01    3.07e+00    1.12e+02
2010 04 13  1549   55299  56940     1.05e+02    3.74e+01    3.04e+00    1.12e+02
2010 04 13  1550   55299  57000     1.05e+02    3.76e+01    2.79e+00    1.12e+02
2010 04 13  1551   55299  57060     1.05e+02    3.77e+01    2.91e+00    1.12e+02
2010 04 13  1552   55299  57120     1.05e+02    3.77e+01    2.84e+00    1.12e+02
2010 04 13  1553   55299  57180     1.05e+02    3.78e+01    2.80e+00    1.12e+02
2010 04 13  1554   55299  57240     1.05e+02    3.78e+01    2.87e+00    1.11e+02
2010 04 13  1555   55299  57300     1.05e+02    3.78e+01    2.84e+00    1.11e+02
2010 04 13  1556   55299  57360     1.05e+02    3.79e+01    2.86e+00    1.11e+02
2010 04 13  1557   55299  57420     1.05e+02    3.81e+01    2.93e+00    1.11e+02
2010 04 13  1558   55299  57480     1.04e+02    3.80e+01    2.98e+00    1.11e+02
2010 04 13  1559   55299  57540     1.04e+02    3.82e+01    3.04e+00    1.11e+02
2010 04 13  1600   55299  57600     1.04e+02    3.81e+01    3.05e+00    1.11e+02
2010 04 13  1601   55299  57660     1.04e+02    3.79e+01    3.03e+00    1.11e+02
2010 04 13  1602   55299  57720     1.04e+02    3.80e+01    2.96e+00    1.11e+02
2010 04 13  1603   55299  57780     1.04e+02    3.80e+01    3.02e+00    1.11e+02
2010 04 13  1604   55299  57840     1.04e+02    3.79e+01    3.13e+00    1.11e+02
2010 04 13  1605   55299  57900     1.04e+02    3.78e+01    3.13e+00    1.11e+02
2010 04 13  1606   55299  57960     1.04e+02    3.77e+01    3.12e+00    1.11e+02
2010 04 13  1607   55299  58020     1.04e+02    3.80e+01    3.26e+00    1.11e+02
2010 04 13  1608   55299  58080     1.04e+02    3.80e+01    3.24e+00    1.11e+02
2010 04 13  1609   55299  58140     1.04e+02    3.79e+01    3.21e+00    1.11e+02
2010 04 13  1610   55299  58200     1.04e+02    3.79e+01    3.19e+00    1.11e+02
2010 04 13  1611   55299  58260     1.05e+02    3.80e+01    3.27e+00    1.11e+02
2010 04 13  1612   55299  58320     1.05e+02    3.80e+01    3.30e+00    1.12e+02
2010 04 13  1613   55299  58380     1.05e+02    3.77e+01    3.33e+00    1.12e+02
2010 04 13  1614   55299  58440     1.06e+02    3.79e+01    3.42e+00    1.12e+02
2010 04 13  1615   55299  58500     1.06e+02    3.74e+01    3.24e+00    1.13e+02
2010 04 13  1616   55299  58560     1.06e+02    3.77e+01    3.05e+00    1.13e+02
2010 04 13  1617   55299  58620     1.06e+02    3.77e+01    3.06e+00    1.13e+02
2010 04 13  1618   55299  58680     1.06e+02    3.75e+01    2.93e+00    1.13e+02
2010 04 13  1619   55299  58740     1.06e+02    3.76e+01    2.80e+00    1.13e+02
2010 04 13  1620   55299  58800     1.06e+02    3.75e+01    2.82e+00    1.13e+02
2010 04 13  1621   55299  58860     1.06e+02    3.74e+01    2.79e+00    1.13e+02
2010 04 13  1622   55299  58920     1.06e+02    3.75e+01    2.90e+00    1.13e+02
2010 04 13  1623   55299  58980     1.06e+02    3.75e+01    2.79e+00    1.13e+02
2010 04 13  1624   55299  59040     1.06e+02    3.74e+01    2.86e+00    1.13e+02
2010 04 13  1625   55299  59100     1.06e+02    3.74e+01    2.93e+00    1.13e+02
2010 04 13  1626   55299  59160     1.06e+02    3.75e+01    2.86e+00    1.13e+02
2010 04 13  1627   55299  59220     1.07e+02    3.72e+01    2.93e+00    1.13e+02
2010 04 13  1628   55299  59280     1.07e+02    3.70e+01    2.97e+00    1.13e+02
2010 04 13  1629   55299  59340     1.07e+02    3.72e+01    2.82e+00    1.13e+02
2010 04 13  1630   55299  59400     1.07e+02    3.72e+01    2.86e+00    1.13e+02
2010 04 13  1631   55299  59460     1.07e+02    3.73e+01    2.95e+00    1.14e+02
2010 04 13  1632   55299  59520     1.08e+02    3.74e+01    2.75e+00    1.14e+02
2010 04 13  1633   55299  59580     1.08e+02    3.71e+01    2.94e+00    1.14e+02
2010 04 13  1634   55299  59640     1.08e+02    3.70e+01    2.86e+00    1.14e+02
2010 04 13  1635   55299  59700     1.08e+02    3.69e+01    2.48e+00    1.14e+02
2010 04 13  1636   55299  59760     1.08e+02    3.71e+01    2.55e+00    1.14e+02
2010 04 13  1637   55299  59820     1.07e+02    3.69e+01    2.55e+00    1.13e+02
2010 04 13  1638   55299  59880     1.07e+02    3.71e+01    2.45e+00    1.13e+02
2010 04 13  1639   55299  59940     1.07e+02    3.75e+01    2.50e+00    1.13e+02
2010 04 13  1640   55299  60000     1.07e+02    3.70e+01    2.73e+00    1.13e+02
2010 04 13  1641   55299  60060     1.07e+02    3.72e+01    2.57e+00    1.13e+02
2010 04 13  1642   55299  60120     1.07e+02    3.72e+01    2.70e+00    1.13e+02
2010 04 13  1643   55299  60180     1.07e+02    3.68e+01    2.77e+00    1.13e+02
2010 04 13  1644   55299  60240     1.07e+02    3.70e+01    2.74e+00    1.13e+02
2010 04 13  1645   55299  60300     1.07e+02    3.68e+01    2.54e+00    1.13e+02
2010 04 13  1646   55299  60360     1.07e+02    3.65e+01    2.58e+00    1.13e+02
2010 04 13  1647   55299  60420     1.07e+02    3.70e+01    2.71e+00    1.13e+02
2010 04 13  1648   55299  60480     1.07e+02    3.68e+01    2.63e+00    1.13e+02
2010 04 13  1649   55299  60540     1.07e+02    3.67e+01    2.62e+00    1.13e+02
2010 04 13  1650   55299  60600     1.07e+02    3.71e+01    2.66e+00    1.14e+02
2010 04 13  1651   55299  60660     1.07e+02    3.70e+01    2.62e+00    1.14e+02
2010 04 13  1652   55299  60720     1.07e+02    3.72e+01    2.62e+00    1.14e+02
2010 04 13  1653   55299  60780     1.07e+02    3.70e+01    2.61e+00    1.13e+02
2010 04 13  1654   55299  60840     1.07e+02    3.66e+01    2.54e+00    1.13e+02
2010 04 13  1655   55299  60900     1.07e+02    3.67e+01    2.46e+00    1.13e+02
2010 04 13  1656   55299  60960     1.07e+02    3.68e+01    2.36e+00    1.13e+02
2010 04 13  1657   55299  61020     1.07e+02    3.69e+01    2.35e+00    1.13e+02
2010 04 13  1658   55299  61080     1.07e+02    3.71e+01    2.30e+00    1.14e+02
2010 04 13  1659   55299  61140     1.07e+02    3.70e+01    2.41e+00    1.14e+02
2010 04 13  1700   55299  61200     1.07e+02    3.72e+01    2.39e+00    1.14e+02
2010 04 13  1701   55299  61260     1.07e+02    3.69e+01    2.26e+00    1.13e+02
2010 04 13  1702   55299  61320     1.07e+02    3.70e+01    2.33e+00    1.13e+02
2010 04 13  1703   55299  61380     1.07e+02    3.71e+01    2.42e+00    1.13e+02
2010 04 13  1704   55299  61440     1.07e+02    3.70e+01    2.38e+00    1.13e+02
2010 04 13  1705   55299  61500     1.07e+02    3.74e+01    2.51e+00    1.13e+02
2010 04 13  1706   55299  61560     1.07e+02    3.70e+01    2.26e+00    1.13e+02
2010 04 13  1707   55299  61620     1.07e+02    3.72e+01    2.30e+00    1.13e+02
2010 04 13  1708   55299  61680     1.07e+02    3.74e+01    2.38e+00    1.13e+02
2010 04 13  1709   55299  61740     1.07e+02    3.69e+01    2.28e+00    1.13e+02
2010 04 13  1710   55299  61800     1.07e+02    3.71e+01    2.26e+00    1.14e+02
2010 04 13  1711   55299  61860     1.08e+02    3.72e+01    2.23e+00    1.14e+02
2010 04 13  1712   55299  61920     1.08e+02    3.69e+01    2.09e+00    1.14e+02
2010 04 13  1713   55299  61980     1.08e+02    3.73e+01    2.01e+00    1.14e+02
2010 04 13  1714   55299  62040     1.08e+02    3.74e+01    2.16e+00    1.14e+02
2010 04 13  1715   55299  62100     1.08e+02    3.68e+01    1.93e+00    1.15e+02
2010 04 13  1716   55299  62160     1.09e+02    3.71e+01    1.92e+00    1.15e+02
2010 04 13  1717   55299  62220     1.09e+02    3.69e+01    2.01e+00    1.15e+02
2010 04 13  1718   55299  62280     1.09e+02    3.66e+01    1.56e+00    1.15e+02
2010 04 13  1719   55299  62340     1.09e+02    3.68e+01    1.80e+00    1.15e+02
2010 04 13  1720   55299  62400     1.09e+02    3.66e+01    1.33e+00    1.15e+02
2010 04 13  1721   55299  62460     1.10e+02    3.66e+01    1.41e+00    1.16e+02
2010 04 13  1722   55299  62520     1.10e+02    3.66e+01    1.27e+00    1.16e+02
2010 04 13  1723   55299  62580     1.10e+02    3.71e+01    1.29e+00    1.16e+02
2010 04 13  1724   55299  62640     1.10e+02    3.67e+01    1.09e+00    1.16e+02
2010 04 13  1725   55299  62700     1.10e+02    3.65e+01    1.20e+00    1.16e+02
2010 04 13  1726   55299  62760     1.10e+02    3.68e+01    1.15e+00    1.16e+02
2010 04 13  1727   55299  62820     1.10e+02    3.66e+01    9.78e-01    1.16e+02
2010 04 13  1728   55299  62880     1.11e+02    3.64e+01    8.50e-01    1.17e+02
2010 04 13  1729   55299  62940     1.11e+02    3.69e+01    8.31e-01    1.17e+02
2010 04 13  1730   55299  63000     1.11e+02    3.65e+01    8.91e-01    1.17e+02
2010 04 13  1731   55299  63060     1.11e+02    3.64e+01    5.81e-01    1.17e+02
2010 04 13  1732   55299  63120     1.11e+02    3.69e+01    7.02e-01    1.17e+02
2010 04 13  1733   55299  63180     1.11e+02    3.66e+01    6.65e-01    1.17e+02
2010 04 13  1734   55299  63240     1.11e+02    3.65e+01    5.57e-01    1.17e+02
2010 04 13  1735   55299  63300     1.11e+02    3.66e+01    6.03e-01    1.16e+02
2010 04 13  1736   55299  63360     1.11e+02    3.67e+01    6.67e-01    1.16e+02
2010 04 13  1737   55299  63420     1.11e+02    3.67e+01    5.36e-01    1.16e+02
2010 04 13  1738   55299  63480     1.10e+02    3.66e+01    4.28e-01    1.16e+02
2010 04 13  1739   55299  63540     1.10e+02    3.70e+01    4.17e-01    1.16e+02
2010 04 13  1740   55299  63600     1.10e+02    3.70e+01    3.28e-01    1.16e+02
2010 04 13  1741   55299  63660     1.10e+02    3.68e+01    1.48e-01    1.16e+02
2010 04 13  1742   55299  63720     1.10e+02    3.72e+01    1.60e-01    1.16e+02
2010 04 13  1743   55299  63780     1.10e+02    3.72e+01    1.69e-01    1.16e+02
2010 04 13  1744   55299  63840     1.10e+02    3.69e+01   -9.28e-02    1.16e+02
2010 04 13  1745   55299  63900     1.09e+02    3.73e+01   -1.92e-02    1.16e+02
2010 04 13  1746   55299  63960     1.09e+02    3.74e+01    4.51e-02    1.16e+02
2010 04 13  1747   55299  64020     1.09e+02    3.71e+01   -2.87e-01    1.15e+02
2010 04 13  1748   55299  64080     1.09e+02    3.75e+01   -1.69e-01    1.15e+02
2010 04 13  1749   55299  64140     1.09e+02    3.76e+01   -2.56e-02    1.15e+02
2010 04 13  1750   55299  64200     1.09e+02    3.71e+01   -5.19e-01    1.15e+02
2010 04 13  1751   55299  64260     1.09e+02    3.77e+01   -2.69e-01    1.15e+02
2010 04 13  1752   55299  64320     1.09e+02    3.77e+01   -2.82e-01    1.15e+02
2010 04 13  1753   55299  64380     1.09e+02    3.74e+01   -6.02e-01    1.15e+02
2010 04 13  1754   55299  64440     1.09e+02    3.79e+01   -4.04e-01    1.15e+02
2010 04 13  1755   55299  64500     1.09e+02    3.78e+01   -3.38e-01    1.15e+02
2010 04 13  1756   55299  64560     1.08e+02    3.76e+01   -6.99e-01    1.15e+02
2010 04 13  1757   55299  64620     1.08e+02    3.79e+01   -4.59e-01    1.15e+02
2010 04 13  1758   55299  64680     1.08e+02    3.78e+01   -4.41e-01    1.15e+02
2010 04 13  1759   55299  64740     1.08e+02    3.77e+01   -6.37e-01    1.15e+02
2010 04 13  1800   55299  64800     1.08e+02    3.77e+01   -4.09e-01    1.15e+02
2010 04 13  1801   55299  64860     1.08e+02    3.76e+01   -5.21e-01    1.15e+02
2010 04 13  1802   55299  64920     1.08e+02    3.76e+01   -6.32e-01    1.14e+02
2010 04 13  1803   55299  64980     1.08e+02    3.78e+01   -4.75e-01    1.15e+02
2010 04 13  1804   55299  65040     1.08e+02    3.78e+01   -7.09e-01    1.15e+02
2010 04 13  1805   55299  65100     1.08e+02    3.77e+01   -6.78e-01    1.15e+02
2010 04 13  1806   55299  65160     1.08e+02    3.78e+01   -7.09e-01    1.15e+02
2010 04 13  1807   55299  65220     1.08e+02    3.80e+01   -7.41e-01    1.15e+02
2010 04 13  1808   55299  65280     1.08e+02    3.78e+01   -7.49e-01    1.14e+02
2010 04 13  1809   55299  65340     1.08e+02    3.81e+01   -7.64e-01    1.14e+02
2010 04 13  1810   55299  65400     1.08e+02    3.81e+01   -7.96e-01    1.14e+02
2010 04 13  1811   55299  65460     1.08e+02    3.79e+01   -8.87e-01    1.14e+02
2010 04 13  1812   55299  65520     1.08e+02    3.85e+01   -8.48e-01    1.15e+02
2010 04 13  1813   55299  65580     1.08e+02    3.83e+01   -9.08e-01    1.14e+02
2010 04 13  1814   55299  65640     1.08e+02    3.82e+01   -1.14e+00    1.14e+02
2010 04 13  1815   55299  65700     1.08e+02    3.87e+01   -1.02e+00    1.14e+02
2010 04 13  1816   55299  65760     1.07e+02    3.79e+01   -1.10e+00    1.14e+02
2010 04 13  1817   55299  65820     1.07e+02    3.77e+01   -1.37e+00    1.14e+02
2010 04 13  1818   55299  65880     1.07e+02    3.83e+01   -1.00e+00    1.13e+02
2010 04 13  1819   55299  65940     1.07e+02    3.72e+01   -1.04e+00    1.13e+02
2010 04 13  1820   55299  66000     1.06e+02    3.80e+01   -8.03e-01    1.13e+02
2010 04 13  1821   55299  66060     1.06e+02    3.82e+01   -8.27e-01    1.13e+02
2010 04 13  1822   55299  66120     1.06e+02    3.71e+01   -1.06e+00    1.13e+02
2010 04 13  1823   55299  66180     1.06e+02    3.83e+01   -1.26e+00    1.13e+02
2010 04 13  1824   55299  66240     1.06e+02    3.80e+01   -9.76e-01    1.13e+02
2010 04 13  1825   55299  66300     1.06e+02    3.76e+01   -9.00e-01    1.13e+02
2010 04 13  1826   55299  66360     1.06e+02    3.90e+01   -1.42e+00    1.13e+02
2010 04 13  1827   55299  66420     1.06e+02    3.80e+01   -9.94e-01    1.13e+02
2010 04 13  1828   55299  66480     1.06e+02    3.87e+01   -1.37e+00    1.13e+02
2010 04 13  1829   55299  66540     1.06e+02    3.95e+01   -8.89e-01    1.13e+02
2010 04 13  1830   55299  66600     1.06e+02    3.78e+01   -7.14e-01    1.13e+02
2010 04 13  1831   55299  66660     1.06e+02    3.85e+01   -9.45e-01    1.12e+02
2010 04 13  1832   55299  66720     1.05e+02    3.88e+01   -6.52e-01    1.12e+02
2010 04 13  1833   55299  66780     1.05e+02    3.77e+01   -1.05e+00    1.12e+02
2010 04 13  1834   55299  66840     1.05e+02    3.92e+01   -9.65e-01    1.12e+02
2010 04 13  1835   55299  66900     1.06e+02    3.86e+01   -8.20e-01    1.12e+02
2010 04 13  1836   55299  66960     1.06e+02    3.80e+01   -6.42e-01    1.12e+02
2010 04 13  1837   55299  67020     1.06e+02    3.98e+01   -8.60e-01    1.13e+02
2010 04 13  1838   55299  67080     1.06e+02    3.80e+01   -4.61e-01    1.13e+02
2010 04 13  1839   55299  67140     1.06e+02    3.92e+01   -9.91e-01    1.13e+02
2010 04 13  1840   55299  67200     1.06e+02    3.90e+01   -3.29e-01    1.13e+02
2010 04 13  1841   55299  67260     1.07e+02    3.80e+01   -8.45e-01    1.13e+02
2010 04 13  1842   55299  67320     1.06e+02    3.99e+01   -1.14e+00    1.14e+02
2010 04 13  1843   55299  67380     1.07e+02    3.84e+01   -7.42e-01    1.14e+02
2010 04 13  1844   55299  67440     1.07e+02    3.89e+01   -1.51e+00    1.14e+02
2010 04 13  1845   55299  67500     1.07e+02    3.95e+01   -1.29e+00    1.14e+02
2010 04 13  1846   55299  67560     1.07e+02    3.83e+01   -1.05e+00    1.13e+02
2010 04 13  1847   55299  67620     1.06e+02    3.98e+01   -1.66e+00    1.14e+02
2010 04 13  1848   55299  67680     1.06e+02    3.91e+01   -1.01e+00    1.13e+02
2010 04 13  1849   55299  67740     1.06e+02    3.88e+01   -1.40e+00    1.13e+02
2010 04 13  1850   55299  67800     1.06e+02    3.99e+01   -1.31e+00    1.13e+02
2010 04 13  1851   55299  67860     1.06e+02    3.87e+01   -9.09e-01    1.13e+02
2010 04 13  1852   55299  67920     1.06e+02    3.98e+01   -1.07e+00    1.13e+02
2010 04 13  1853   55299  67980     1.06e+02    3.94e+01   -1.08e+00    1.13e+02
2010 04 13  1854   55299  68040     1.06e+02    3.90e+01   -7.47e-01    1.13e+02
2010 04 13  1855   55299  68100     1.06e+02    3.98e+01   -9.62e-01    1.13e+02
2010 04 13  1856   55299  68160     1.06e+02    3.89e+01   -7.25e-01    1.13e+02
2010 04 13  1857   55299  68220     1.06e+02    3.96e+01   -9.74e-01    1.13e+02
2010 04 13  1858   55299  68280     1.06e+02    3.93e+01   -7.40e-01    1.13e+02
2010 04 13  1859   55299  68340     1.06e+02    3.94e+01   -9.11e-01    1.13e+02
2010 04 13  1900   55299  68400     1.06e+02    3.99e+01   -9.72e-01    1.13e+02
2010 04 13  1901   55299  68460     1.06e+02    3.94e+01   -7.72e-01    1.13e+02
2010 04 13  1902   55299  68520     1.06e+02    4.00e+01   -1.05e+00    1.13e+02
2010 04 13  1903   55299  68580     1.06e+02    3.93e+01   -8.66e-01    1.13e+02
2010 04 13  1904   55299  68640     1.06e+02    4.00e+01   -1.22e+00    1.14e+02
2010 04 13  1905   55299  68700     1.06e+02    3.97e+01   -1.37e+00    1.13e+02
2010 04 13  1906   55299  68760     1.06e+02    3.98e+01   -1.05e+00    1.13e+02
2010 04 13  1907   55299  68820     1.06e+02    4.04e+01   -1.32e+00    1.13e+02
2010 04 13  1908   55299  68880     1.06e+02    4.01e+01   -9.81e-01    1.13e+02
2010 04 13  1909   55299  68940     1.06e+02    4.07e+01   -1.24e+00    1.13e+02
2010 04 13  1910   55299  69000     1.06e+02    4.02e+01   -1.02e+00    1.13e+02
2010 04 13  1911   55299  69060     1.05e+02    4.04e+01   -7.73e-01    1.13e+02
2010 04 13  1912   55299  69120     1.05e+02    4.04e+01   -1.36e+00    1.13e+02
2010 04 13  1913   55299  69180     1.05e+02    4.04e+01   -7.58e-01    1.12e+02
2010 04 13  1914   55299  69240     1.05e+02    4.03e+01   -9.75e-01    1.12e+02
2010 04 13  1915   55299  69300     1.05e+02    4.05e+01   -9.18e-01    1.12e+02
2010 04 13  1916   55299  69360     1.05e+02    4.00e+01   -8.17e-01    1.12e+02
2010 04 13  1917   55299  69420     1.05e+02    4.05e+01   -1.33e+00    1.12e+02
2010 04 13  1918   55299  69480     1.05e+02    4.02e+01   -1.19e+00    1.12e+02
2010 04 13  1919   55299  69540     1.04e+02    4.03e+01   -8.79e-01    1.12e+02
2010 04 13  1920   55299  69600     1.04e+02    4.06e+01   -1.19e+00    1.12e+02
2010 04 13  1921   55299  69660     1.04e+02    4.03e+01   -7.50e-01    1.12e+02
2010 04 13  1922   55299  69720     1.04e+02    4.10e+01   -1.02e+00    1.12e+02
2010 04 13  1923   55299  69780     1.04e+02    4.05e+01   -9.21e-01    1.12e+02
2010 04 13  1924   55299  69840     1.04e+02    4.11e+01   -1.05e+00    1.12e+02
2010 04 13  1925   55299  69900     1.04e+02    4.07e+01   -8.38e-01    1.12e+02
2010 04 13  1926   55299  69960     1.04e+02    4.10e+01   -7.63e-01    1.12e+02
2010 04 13  1927   55299  70020     1.04e+02    4.09e+01   -1.06e+00    1.12e+02
2010 04 13  1928   55299  70080     1.04e+02    4.06e+01   -8.57e-01    1.11e+02
2010 04 13  1929   55299  70140     1.04e+02    4.11e+01   -1.23e+00    1.12e+02
2010 04 13  1930   55299  70200     1.04e+02    4.05e+01   -7.68e-01    1.12e+02
2010 04 13  1931   55299  70260     1.04e+02    4.14e+01   -1.30e+00    1.12e+02
2010 04 13  1932   55299  70320     1.05e+02    4.08e+01   -1.10e+00    1.12e+02
2010 04 13  1933   55299  70380     1.05e+02    4.13e+01   -1.19e+00    1.13e+02
2010 04 13  1934   55299  70440     1.05e+02    4.13e+01   -1.50e+00    1.13e+02
2010 04 13  1935   55299  70500     1.05e+02    4.10e+01   -1.04e+00    1.13e+02
2010 04 13  1936   55299  70560     1.05e+02    4.15e+01   -1.79e+00    1.13e+02
2010 04 13  1937   55299  70620     1.05e+02    4.09e+01   -1.06e+00    1.13e+02
2010 04 13  1938   55299  70680     1.05e+02    4.15e+01   -1.86e+00    1.13e+02
2010 04 13  1939   55299  70740     1.05e+02    4.09e+01   -1.30e+00    1.13e+02
2010 04 13  1940   55299  70800     1.05e+02    4.09e+01   -1.52e+00    1.13e+02
2010 04 13  1941   55299  70860     1.05e+02    4.08e+01   -1.91e+00    1.12e+02
2010 04 13  1942   55299  70920     1.04e+02    4.02e+01   -1.36e+00    1.12e+02
2010 04 13  1943   55299  70980     1.04e+02    4.09e+01   -1.60e+00    1.12e+02
2010 04 13  1944   55299  71040     1.04e+02    4.05e+01   -1.64e+00    1.11e+02
2010 04 13  1945   55299  71100     1.03e+02    4.09e+01   -1.39e+00    1.11e+02
2010 04 13  1946   55299  71160     1.03e+02    4.10e+01   -1.58e+00    1.11e+02
2010 04 13  1947   55299  71220     1.03e+02    4.11e+01   -1.29e+00    1.11e+02
2010 04 13  1948   55299  71280     1.03e+02    4.14e+01   -1.45e+00    1.11e+02
2010 04 13  1949   55299  71340     1.03e+02    4.12e+01   -1.39e+00    1.11e+02
2010 04 13  1950   55299  71400     1.03e+02    4.15e+01   -1.34e+00    1.11e+02
2010 04 13  1951   55299  71460     1.03e+02    4.14e+01   -1.48e+00    1.11e+02
2010 04 13  1952   55299  71520     1.03e+02    4.16e+01   -1.36e+00    1.11e+02
2010 04 13  1953   55299  71580     1.03e+02    4.15e+01   -1.54e+00    1.11e+02
2010 04 13  1954   55299  71640     1.03e+02    4.14e+01   -1.41e+00    1.11e+02
2010 04 13  1955   55299  71700     1.03e+02    4.14e+01   -1.45e+00    1.11e+02
2010 04 13  1956   55299  71760     1.03e+02    4.14e+01   -1.50e+00    1.11e+02
2010 04 13  1957   55299  71820     1.03e+02    4.15e+01   -1.58e+00    1.11e+02
2010 04 13  1958   55299  71880     1.03e+02    4.15e+01   -1.58e+00    1.11e+02
2010 04 13  1959   55299  71940     1.03e+02    4.16e+01   -1.53e+00    1.11e+02
2010 04 13  2000   55299  72000     1.03e+02    4.15e+01   -1.51e+00    1.11e+02
2010 04 13  2001   55299  72060     1.03e+02    4.16e+01   -1.63e+00    1.11e+02
2010 04 13  2002   55299  72120     1.03e+02    4.15e+01   -1.56e+00    1.11e+02
2010 04 13  2003   55299  72180     1.03e+02    4.15e+01   -1.62e+00    1.11e+02
2010 04 13  2004   55299  72240     1.03e+02    4.15e+01   -1.69e+00    1.11e+02
2010 04 13  2005   55299  72300     1.03e+02    4.15e+01   -1.61e+00    1.11e+02
2010 04 13  2006   55299  72360     1.03e+02    4.16e+01   -1.82e+00    1.11e+02
2010 04 13  2007   55299  72420     1.03e+02    4.16e+01   -1.55e+00    1.11e+02
2010 04 13  2008   55299  72480     1.03e+02    4.18e+01   -1.62e+00    1.11e+02
2010 04 13  2009   55299  72540     1.03e+02    4.16e+01   -1.49e+00    1.11e+02
2010 04 13  2010   55299  72600     1.03e+02    4.17e+01   -1.59e+00    1.11e+02
2010 04 13  2011   55299  72660     1.03e+02    4.18e+01   -1.53e+00    1.11e+02
2010 04 13  2012   55299  72720     1.03e+02    4.16e+01   -1.50e+00    1.11e+02
2010 04 13  2013   55299  72780     1.03e+02    4.16e+01   -1.55e+00    1.11e+02
2010 04 13  2014   55299  72840     1.03e+02    4.15e+01   -1.45e+00    1.11e+02
