:Data_list: 20100414_Gp_mag_1m.txt
:Created: 2010 Apr 15 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-13
# Location: W081
# Missing data: -1.00e+05
#
#         1-minute GOES-13 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 14  1516   55300  54960     1.32e+02    3.52e+01    5.07e+00    1.37e+02
2010 04 14  1517   55300  55020     1.32e+02    3.52e+01    5.09e+00    1.37e+02
2010 04 14  1518   55300  55080     1.33e+02    3.51e+01    5.15e+00    1.37e+02
2010 04 14  1519   55300  55140     1.33e+02    3.52e+01    5.09e+00    1.37e+02
2010 04 14  1520   55300  55200     1.33e+02    3.53e+01    5.13e+00    1.38e+02
2010 04 14  1521   55300  55260     1.33e+02    3.53e+01    5.06e+00    1.38e+02
2010 04 14  1522   55300  55320     1.33e+02    3.53e+01    5.12e+00    1.38e+02
2010 04 14  1523   55300  55380     1.33e+02    3.53e+01    5.05e+00    1.38e+02
2010 04 14  1524   55300  55440     1.33e+02    3.53e+01    5.19e+00    1.38e+02
2010 04 14  1525   55300  55500     1.33e+02    3.53e+01    5.34e+00    1.38e+02
2010 04 14  1526   55300  55560     1.34e+02    3.51e+01    5.36e+00    1.39e+02
2010 04 14  1527   55300  55620     1.35e+02    3.51e+01    5.46e+00    1.39e+02
2010 04 14  1528   55300  55680     1.35e+02    3.51e+01    5.32e+00    1.40e+02
2010 04 14  1529   55300  55740     1.36e+02    3.51e+01    5.30e+00    1.40e+02
2010 04 14  1530   55300  55800     1.36e+02    3.52e+01    5.29e+00    1.41e+02
2010 04 14  1531   55300  55860     1.37e+02    3.50e+01    5.35e+00    1.41e+02
2010 04 14  1532   55300  55920     1.37e+02    3.50e+01    5.22e+00    1.42e+02
2010 04 14  1533   55300  55980     1.38e+02    3.51e+01    5.20e+00    1.42e+02
2010 04 14  1534   55300  56040     1.38e+02    3.53e+01    5.03e+00    1.42e+02
2010 04 14  1535   55300  56100     1.38e+02    3.51e+01    4.92e+00    1.42e+02
2010 04 14  1536   55300  56160     1.38e+02    3.50e+01    4.95e+00    1.42e+02
2010 04 14  1537   55300  56220     1.38e+02    3.50e+01    4.81e+00    1.42e+02
2010 04 14  1538   55300  56280     1.38e+02    3.50e+01    4.75e+00    1.42e+02
2010 04 14  1539   55300  56340     1.38e+02    3.49e+01    4.80e+00    1.42e+02
2010 04 14  1540   55300  56400     1.38e+02    3.49e+01    4.74e+00    1.42e+02
2010 04 14  1541   55300  56460     1.38e+02    3.48e+01    4.71e+00    1.42e+02
2010 04 14  1542   55300  56520     1.38e+02    3.48e+01    4.77e+00    1.42e+02
2010 04 14  1543   55300  56580     1.38e+02    3.46e+01    4.71e+00    1.42e+02
2010 04 14  1544   55300  56640     1.38e+02    3.45e+01    4.61e+00    1.42e+02
2010 04 14  1545   55300  56700     1.38e+02    3.47e+01    4.56e+00    1.43e+02
2010 04 14  1546   55300  56760     1.38e+02    3.48e+01    4.62e+00    1.42e+02
2010 04 14  1547   55300  56820     1.38e+02    3.48e+01    4.58e+00    1.42e+02
2010 04 14  1548   55300  56880     1.38e+02    3.48e+01    4.56e+00    1.42e+02
2010 04 14  1549   55300  56940     1.38e+02    3.48e+01    4.66e+00    1.42e+02
2010 04 14  1550   55300  57000     1.38e+02    3.49e+01    4.70e+00    1.42e+02
2010 04 14  1551   55300  57060     1.38e+02    3.47e+01    5.00e+00    1.43e+02
2010 04 14  1552   55300  57120     1.39e+02    3.44e+01    5.07e+00    1.43e+02
2010 04 14  1553   55300  57180     1.40e+02    3.43e+01    4.90e+00    1.44e+02
2010 04 14  1554   55300  57240     1.40e+02    3.47e+01    4.74e+00    1.45e+02
2010 04 14  1555   55300  57300     1.41e+02    3.47e+01    4.73e+00    1.45e+02
2010 04 14  1556   55300  57360     1.41e+02    3.46e+01    4.66e+00    1.45e+02
2010 04 14  1557   55300  57420     1.40e+02    3.45e+01    4.62e+00    1.45e+02
2010 04 14  1558   55300  57480     1.40e+02    3.45e+01    4.69e+00    1.44e+02
2010 04 14  1559   55300  57540     1.40e+02    3.44e+01    4.68e+00    1.45e+02
2010 04 14  1600   55300  57600     1.41e+02    3.43e+01    4.80e+00    1.45e+02
2010 04 14  1601   55300  57660     1.41e+02    3.42e+01    4.72e+00    1.45e+02
2010 04 14  1602   55300  57720     1.41e+02    3.42e+01    4.76e+00    1.45e+02
2010 04 14  1603   55300  57780     1.41e+02    3.42e+01    4.59e+00    1.46e+02
2010 04 14  1604   55300  57840     1.41e+02    3.42e+01    4.47e+00    1.45e+02
2010 04 14  1605   55300  57900     1.41e+02    3.42e+01    4.29e+00    1.45e+02
2010 04 14  1606   55300  57960     1.41e+02    3.45e+01    4.06e+00    1.45e+02
2010 04 14  1607   55300  58020     1.40e+02    3.47e+01    3.97e+00    1.44e+02
2010 04 14  1608   55300  58080     1.39e+02    3.46e+01    4.00e+00    1.44e+02
2010 04 14  1609   55300  58140     1.39e+02    3.44e+01    4.04e+00    1.43e+02
2010 04 14  1610   55300  58200     1.38e+02    3.43e+01    4.05e+00    1.42e+02
2010 04 14  1611   55300  58260     1.38e+02    3.44e+01    4.10e+00    1.42e+02
2010 04 14  1612   55300  58320     1.38e+02    3.44e+01    4.06e+00    1.42e+02
2010 04 14  1613   55300  58380     1.38e+02    3.44e+01    4.08e+00    1.42e+02
2010 04 14  1614   55300  58440     1.38e+02    3.44e+01    4.08e+00    1.42e+02
2010 04 14  1615   55300  58500     1.38e+02    3.44e+01    3.98e+00    1.43e+02
2010 04 14  1616   55300  58560     1.39e+02    3.45e+01    3.92e+00    1.43e+02
2010 04 14  1617   55300  58620     1.39e+02    3.44e+01    3.86e+00    1.43e+02
2010 04 14  1618   55300  58680     1.39e+02    3.41e+01    3.85e+00    1.43e+02
2010 04 14  1619   55300  58740     1.38e+02    3.37e+01    3.90e+00    1.43e+02
2010 04 14  1620   55300  58800     1.37e+02    3.36e+01    3.84e+00    1.41e+02
2010 04 14  1621   55300  58860     1.37e+02    3.41e+01    3.76e+00    1.41e+02
2010 04 14  1622   55300  58920     1.36e+02    3.44e+01    3.60e+00    1.41e+02
2010 04 14  1623   55300  58980     1.36e+02    3.47e+01    3.56e+00    1.41e+02
2010 04 14  1624   55300  59040     1.37e+02    3.48e+01    3.55e+00    1.41e+02
2010 04 14  1625   55300  59100     1.37e+02    3.48e+01    3.54e+00    1.41e+02
2010 04 14  1626   55300  59160     1.37e+02    3.50e+01    3.58e+00    1.42e+02
2010 04 14  1627   55300  59220     1.38e+02    3.49e+01    3.51e+00    1.42e+02
2010 04 14  1628   55300  59280     1.38e+02    3.47e+01    3.50e+00    1.43e+02
2010 04 14  1629   55300  59340     1.38e+02    3.46e+01    3.46e+00    1.43e+02
2010 04 14  1630   55300  59400     1.38e+02    3.46e+01    3.44e+00    1.42e+02
2010 04 14  1631   55300  59460     1.38e+02    3.47e+01    3.46e+00    1.42e+02
2010 04 14  1632   55300  59520     1.38e+02    3.46e+01    3.54e+00    1.42e+02
2010 04 14  1633   55300  59580     1.38e+02    3.45e+01    3.52e+00    1.42e+02
2010 04 14  1634   55300  59640     1.38e+02    3.44e+01    3.46e+00    1.42e+02
2010 04 14  1635   55300  59700     1.39e+02    3.45e+01    3.24e+00    1.43e+02
2010 04 14  1636   55300  59760     1.39e+02    3.47e+01    3.22e+00    1.43e+02
2010 04 14  1637   55300  59820     1.39e+02    3.48e+01    3.22e+00    1.43e+02
2010 04 14  1638   55300  59880     1.39e+02    3.48e+01    3.28e+00    1.44e+02
2010 04 14  1639   55300  59940     1.40e+02    3.44e+01    3.05e+00    1.44e+02
2010 04 14  1640   55300  60000     1.39e+02    3.41e+01    2.85e+00    1.43e+02
2010 04 14  1641   55300  60060     1.39e+02    3.41e+01    2.74e+00    1.43e+02
2010 04 14  1642   55300  60120     1.39e+02    3.43e+01    2.69e+00    1.43e+02
2010 04 14  1643   55300  60180     1.39e+02    3.43e+01    2.89e+00    1.43e+02
2010 04 14  1644   55300  60240     1.38e+02    3.43e+01    2.92e+00    1.42e+02
2010 04 14  1645   55300  60300     1.37e+02    3.39e+01    2.83e+00    1.42e+02
2010 04 14  1646   55300  60360     1.37e+02    3.41e+01    2.81e+00    1.41e+02
2010 04 14  1647   55300  60420     1.36e+02    3.44e+01    3.06e+00    1.41e+02
2010 04 14  1648   55300  60480     1.35e+02    3.40e+01    3.13e+00    1.40e+02
2010 04 14  1649   55300  60540     1.34e+02    3.33e+01    2.89e+00    1.39e+02
2010 04 14  1650   55300  60600     1.34e+02    3.35e+01    2.61e+00    1.38e+02
2010 04 14  1651   55300  60660     1.34e+02    3.38e+01    2.64e+00    1.38e+02
2010 04 14  1652   55300  60720     1.33e+02    3.40e+01    2.65e+00    1.38e+02
2010 04 14  1653   55300  60780     1.34e+02    3.41e+01    2.75e+00    1.38e+02
2010 04 14  1654   55300  60840     1.34e+02    3.41e+01    2.69e+00    1.38e+02
2010 04 14  1655   55300  60900     1.35e+02    3.43e+01    2.66e+00    1.39e+02
2010 04 14  1656   55300  60960     1.35e+02    3.43e+01    2.82e+00    1.39e+02
2010 04 14  1657   55300  61020     1.35e+02    3.43e+01    2.95e+00    1.40e+02
2010 04 14  1658   55300  61080     1.35e+02    3.42e+01    2.80e+00    1.39e+02
2010 04 14  1659   55300  61140     1.35e+02    3.43e+01    2.51e+00    1.39e+02
2010 04 14  1700   55300  61200     1.35e+02    3.43e+01    2.62e+00    1.39e+02
2010 04 14  1701   55300  61260     1.35e+02    3.41e+01    2.51e+00    1.39e+02
2010 04 14  1702   55300  61320     1.35e+02    3.41e+01    2.28e+00    1.39e+02
2010 04 14  1703   55300  61380     1.36e+02    3.45e+01    2.53e+00    1.40e+02
2010 04 14  1704   55300  61440     1.37e+02    3.52e+01    2.89e+00    1.41e+02
2010 04 14  1705   55300  61500     1.40e+02    3.53e+01    3.68e+00    1.44e+02
2010 04 14  1706   55300  61560     1.43e+02    3.45e+01    4.07e+00    1.47e+02
2010 04 14  1707   55300  61620     1.44e+02    3.34e+01    3.48e+00    1.48e+02
2010 04 14  1708   55300  61680     1.44e+02    3.26e+01    2.60e+00    1.47e+02
2010 04 14  1709   55300  61740     1.43e+02    3.26e+01    1.95e+00    1.47e+02
2010 04 14  1710   55300  61800     1.44e+02    3.31e+01    1.93e+00    1.48e+02
2010 04 14  1711   55300  61860     1.44e+02    3.36e+01    2.11e+00    1.48e+02
2010 04 14  1712   55300  61920     1.45e+02    3.37e+01    2.19e+00    1.49e+02
2010 04 14  1713   55300  61980     1.45e+02    3.34e+01    2.29e+00    1.49e+02
2010 04 14  1714   55300  62040     1.45e+02    3.32e+01    2.52e+00    1.48e+02
2010 04 14  1715   55300  62100     1.45e+02    3.35e+01    2.34e+00    1.49e+02
2010 04 14  1716   55300  62160     1.45e+02    3.30e+01    2.25e+00    1.48e+02
2010 04 14  1717   55300  62220     1.44e+02    3.29e+01    2.08e+00    1.48e+02
2010 04 14  1718   55300  62280     1.44e+02    3.35e+01    1.99e+00    1.48e+02
2010 04 14  1719   55300  62340     1.44e+02    3.36e+01    1.99e+00    1.48e+02
2010 04 14  1720   55300  62400     1.45e+02    3.38e+01    1.96e+00    1.49e+02
2010 04 14  1721   55300  62460     1.45e+02    3.33e+01    1.89e+00    1.48e+02
2010 04 14  1722   55300  62520     1.44e+02    3.28e+01    1.72e+00    1.48e+02
2010 04 14  1723   55300  62580     1.43e+02    3.24e+01    1.41e+00    1.47e+02
2010 04 14  1724   55300  62640     1.42e+02    3.24e+01    9.99e-01    1.46e+02
2010 04 14  1725   55300  62700     1.42e+02    3.29e+01    1.02e+00    1.46e+02
2010 04 14  1726   55300  62760     1.42e+02    3.30e+01    1.33e+00    1.46e+02
2010 04 14  1727   55300  62820     1.42e+02    3.27e+01    1.61e+00    1.46e+02
2010 04 14  1728   55300  62880     1.42e+02    3.19e+01    1.44e+00    1.45e+02
2010 04 14  1729   55300  62940     1.42e+02    3.16e+01    1.25e+00    1.45e+02
2010 04 14  1730   55300  63000     1.41e+02    3.14e+01    1.28e+00    1.45e+02
2010 04 14  1731   55300  63060     1.41e+02    3.20e+01    9.34e-01    1.45e+02
2010 04 14  1732   55300  63120     1.41e+02    3.26e+01    8.10e-01    1.45e+02
2010 04 14  1733   55300  63180     1.41e+02    3.30e+01    6.09e-01    1.44e+02
2010 04 14  1734   55300  63240     1.40e+02    3.29e+01    2.69e-01    1.44e+02
2010 04 14  1735   55300  63300     1.40e+02    3.25e+01    1.38e-01    1.44e+02
2010 04 14  1736   55300  63360     1.40e+02    3.20e+01    1.84e-01    1.44e+02
2010 04 14  1737   55300  63420     1.40e+02    3.19e+01    3.35e-01    1.44e+02
2010 04 14  1738   55300  63480     1.41e+02    3.19e+01    6.37e-01    1.44e+02
2010 04 14  1739   55300  63540     1.41e+02    3.18e+01    9.54e-01    1.45e+02
2010 04 14  1740   55300  63600     1.41e+02    3.18e+01    1.01e+00    1.45e+02
2010 04 14  1741   55300  63660     1.42e+02    3.23e+01    1.33e+00    1.46e+02
2010 04 14  1742   55300  63720     1.42e+02    3.23e+01    1.50e+00    1.46e+02
2010 04 14  1743   55300  63780     1.42e+02    3.20e+01    1.44e+00    1.46e+02
2010 04 14  1744   55300  63840     1.42e+02    3.16e+01    1.30e+00    1.45e+02
2010 04 14  1745   55300  63900     1.42e+02    3.12e+01    1.68e+00    1.45e+02
2010 04 14  1746   55300  63960     1.42e+02    3.13e+01    1.93e+00    1.46e+02
2010 04 14  1747   55300  64020     1.43e+02    3.18e+01    1.95e+00    1.46e+02
2010 04 14  1748   55300  64080     1.43e+02    3.27e+01    1.74e+00    1.47e+02
2010 04 14  1749   55300  64140     1.43e+02    3.32e+01    1.20e+00    1.47e+02
2010 04 14  1750   55300  64200     1.44e+02    3.34e+01    8.80e-01    1.48e+02
2010 04 14  1751   55300  64260     1.44e+02    3.35e+01    8.51e-01    1.47e+02
2010 04 14  1752   55300  64320     1.44e+02    3.37e+01    8.63e-01    1.47e+02
2010 04 14  1753   55300  64380     1.44e+02    3.32e+01    9.15e-01    1.47e+02
2010 04 14  1754   55300  64440     1.44e+02    3.31e+01    7.73e-01    1.48e+02
2010 04 14  1755   55300  64500     1.45e+02    3.31e+01    5.29e-01    1.49e+02
2010 04 14  1756   55300  64560     1.46e+02    3.31e+01    4.81e-01    1.50e+02
2010 04 14  1757   55300  64620     1.47e+02    3.30e+01    4.39e-01    1.51e+02
2010 04 14  1758   55300  64680     1.47e+02    3.28e+01    6.27e-01    1.51e+02
2010 04 14  1759   55300  64740     1.46e+02    3.24e+01    6.94e-01    1.50e+02
2010 04 14  1800   55300  64800     1.45e+02    3.23e+01    5.25e-01    1.48e+02
2010 04 14  1801   55300  64860     1.44e+02    3.27e+01    5.91e-01    1.48e+02
2010 04 14  1802   55300  64920     1.44e+02    3.31e+01    5.16e-01    1.48e+02
2010 04 14  1803   55300  64980     1.44e+02    3.33e+01    3.45e-01    1.48e+02
2010 04 14  1804   55300  65040     1.45e+02    3.33e+01    9.37e-02    1.48e+02
2010 04 14  1805   55300  65100     1.45e+02    3.26e+01   -6.12e-02    1.48e+02
2010 04 14  1806   55300  65160     1.44e+02    3.21e+01    8.67e-03    1.48e+02
2010 04 14  1807   55300  65220     1.44e+02    3.20e+01    3.43e-01    1.47e+02
2010 04 14  1808   55300  65280     1.44e+02    3.26e+01    5.35e-01    1.47e+02
2010 04 14  1809   55300  65340     1.44e+02    3.32e+01    2.66e-01    1.48e+02
2010 04 14  1810   55300  65400     1.45e+02    3.33e+01   -7.24e-02    1.48e+02
2010 04 14  1811   55300  65460     1.45e+02    3.33e+01   -2.82e-01    1.49e+02
2010 04 14  1812   55300  65520     1.45e+02    3.29e+01   -2.64e-01    1.49e+02
2010 04 14  1813   55300  65580     1.45e+02    3.27e+01   -3.69e-01    1.48e+02
2010 04 14  1814   55300  65640     1.45e+02    3.27e+01   -3.84e-01    1.48e+02
2010 04 14  1815   55300  65700     1.45e+02    3.30e+01   -3.00e-01    1.49e+02
2010 04 14  1816   55300  65760     1.46e+02    3.28e+01   -1.94e-01    1.50e+02
2010 04 14  1817   55300  65820     1.46e+02    3.22e+01   -3.50e-01    1.50e+02
2010 04 14  1818   55300  65880     1.46e+02    3.19e+01   -5.72e-01    1.50e+02
2010 04 14  1819   55300  65940     1.47e+02    3.15e+01   -7.03e-01    1.50e+02
2010 04 14  1820   55300  66000     1.46e+02    3.15e+01   -9.49e-01    1.50e+02
2010 04 14  1821   55300  66060     1.46e+02    3.22e+01   -1.05e+00    1.49e+02
2010 04 14  1822   55300  66120     1.46e+02    3.32e+01   -9.18e-01    1.49e+02
2010 04 14  1823   55300  66180     1.46e+02    3.39e+01   -8.77e-01    1.49e+02
2010 04 14  1824   55300  66240     1.46e+02    3.35e+01   -8.49e-01    1.49e+02
2010 04 14  1825   55300  66300     1.45e+02    3.27e+01   -1.08e+00    1.49e+02
2010 04 14  1826   55300  66360     1.45e+02    3.24e+01   -1.19e+00    1.49e+02
2010 04 14  1827   55300  66420     1.45e+02    3.15e+01   -7.16e-01    1.48e+02
2010 04 14  1828   55300  66480     1.43e+02    3.12e+01   -4.21e-01    1.46e+02
2010 04 14  1829   55300  66540     1.42e+02    3.20e+01   -5.05e-01    1.45e+02
2010 04 14  1830   55300  66600     1.41e+02    3.27e+01   -2.06e-01    1.45e+02
2010 04 14  1831   55300  66660     1.41e+02    3.29e+01    1.35e-01    1.45e+02
2010 04 14  1832   55300  66720     1.42e+02    3.30e+01    2.26e-01    1.45e+02
2010 04 14  1833   55300  66780     1.41e+02    3.25e+01    4.74e-01    1.45e+02
2010 04 14  1834   55300  66840     1.42e+02    3.22e+01    3.86e-01    1.45e+02
2010 04 14  1835   55300  66900     1.43e+02    3.22e+01    2.78e-01    1.46e+02
2010 04 14  1836   55300  66960     1.44e+02    3.21e+01    1.58e-01    1.47e+02
2010 04 14  1837   55300  67020     1.43e+02    3.18e+01    1.30e-02    1.47e+02
2010 04 14  1838   55300  67080     1.42e+02    3.22e+01   -3.08e-01    1.46e+02
2010 04 14  1839   55300  67140     1.42e+02    3.26e+01   -4.54e-01    1.46e+02
2010 04 14  1840   55300  67200     1.42e+02    3.26e+01   -4.83e-01    1.46e+02
2010 04 14  1841   55300  67260     1.43e+02    3.24e+01   -7.29e-01    1.47e+02
2010 04 14  1842   55300  67320     1.44e+02    3.24e+01   -1.00e+00    1.48e+02
2010 04 14  1843   55300  67380     1.44e+02    3.21e+01   -9.31e-01    1.47e+02
2010 04 14  1844   55300  67440     1.43e+02    3.15e+01   -7.67e-01    1.47e+02
2010 04 14  1845   55300  67500     1.43e+02    3.14e+01   -6.13e-01    1.47e+02
2010 04 14  1846   55300  67560     1.43e+02    3.20e+01   -4.27e-01    1.47e+02
2010 04 14  1847   55300  67620     1.43e+02    3.26e+01   -4.52e-01    1.47e+02
2010 04 14  1848   55300  67680     1.41e+02    3.24e+01   -3.65e-01    1.45e+02
2010 04 14  1849   55300  67740     1.40e+02    3.28e+01   -5.78e-01    1.43e+02
2010 04 14  1850   55300  67800     1.39e+02    3.26e+01   -8.21e-01    1.43e+02
2010 04 14  1851   55300  67860     1.38e+02    3.24e+01   -5.26e-01    1.42e+02
2010 04 14  1852   55300  67920     1.37e+02    3.28e+01   -5.35e-01    1.41e+02
2010 04 14  1853   55300  67980     1.38e+02    3.27e+01   -8.82e-01    1.42e+02
2010 04 14  1854   55300  68040     1.38e+02    3.23e+01   -9.26e-01    1.42e+02
2010 04 14  1855   55300  68100    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  1856   55300  68160    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  1857   55300  68220    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  1858   55300  68280    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  1859   55300  68340    -1.00e+05   -1.00e+05   -1.00e+05   -1.00e+05
2010 04 14  1900   55300  68400     1.35e+02    3.22e+01   -2.16e+00    1.39e+02
2010 04 14  1901   55300  68460     1.34e+02    3.23e+01   -2.00e+00    1.38e+02
2010 04 14  1902   55300  68520     1.33e+02    3.25e+01   -1.83e+00    1.37e+02
2010 04 14  1903   55300  68580     1.35e+02    3.29e+01   -1.63e+00    1.39e+02
2010 04 14  1904   55300  68640     1.38e+02    3.24e+01   -1.96e+00    1.42e+02
2010 04 14  1905   55300  68700     1.40e+02    3.22e+01   -2.73e+00    1.43e+02
2010 04 14  1906   55300  68760     1.41e+02    3.27e+01   -3.19e+00    1.45e+02
2010 04 14  1907   55300  68820     1.41e+02    3.29e+01   -3.30e+00    1.45e+02
2010 04 14  1908   55300  68880     1.41e+02    3.27e+01   -3.35e+00    1.45e+02
2010 04 14  1909   55300  68940     1.41e+02    3.28e+01   -3.38e+00    1.45e+02
2010 04 14  1910   55300  69000     1.41e+02    3.28e+01   -3.32e+00    1.45e+02
2010 04 14  1911   55300  69060     1.40e+02    3.30e+01   -3.28e+00    1.44e+02
2010 04 14  1912   55300  69120     1.40e+02    3.31e+01   -3.46e+00    1.44e+02
2010 04 14  1913   55300  69180     1.41e+02    3.33e+01   -3.51e+00    1.44e+02
2010 04 14  1914   55300  69240     1.40e+02    3.31e+01   -3.50e+00    1.44e+02
2010 04 14  1915   55300  69300     1.40e+02    3.30e+01   -3.49e+00    1.44e+02
2010 04 14  1916   55300  69360     1.40e+02    3.30e+01   -3.54e+00    1.43e+02
2010 04 14  1917   55300  69420     1.39e+02    3.31e+01   -3.37e+00    1.43e+02
2010 04 14  1918   55300  69480     1.39e+02    3.31e+01   -3.56e+00    1.43e+02
2010 04 14  1919   55300  69540     1.38e+02    3.30e+01   -3.64e+00    1.42e+02
2010 04 14  1920   55300  69600     1.38e+02    3.32e+01   -3.39e+00    1.42e+02
2010 04 14  1921   55300  69660     1.37e+02    3.32e+01   -3.32e+00    1.41e+02
2010 04 14  1922   55300  69720     1.35e+02    3.31e+01   -3.56e+00    1.40e+02
2010 04 14  1923   55300  69780     1.35e+02    3.30e+01   -3.65e+00    1.39e+02
2010 04 14  1924   55300  69840     1.35e+02    3.27e+01   -4.01e+00    1.39e+02
2010 04 14  1925   55300  69900     1.35e+02    3.24e+01   -4.12e+00    1.39e+02
2010 04 14  1926   55300  69960     1.37e+02    3.28e+01   -4.43e+00    1.41e+02
2010 04 14  1927   55300  70020     1.39e+02    3.22e+01   -5.28e+00    1.43e+02
2010 04 14  1928   55300  70080     1.39e+02    3.16e+01   -4.74e+00    1.42e+02
2010 04 14  1929   55300  70140     1.39e+02    3.23e+01   -3.87e+00    1.42e+02
2010 04 14  1930   55300  70200     1.38e+02    3.26e+01   -3.40e+00    1.42e+02
2010 04 14  1931   55300  70260     1.37e+02    3.18e+01   -3.39e+00    1.41e+02
2010 04 14  1932   55300  70320     1.37e+02    3.23e+01   -3.55e+00    1.41e+02
2010 04 14  1933   55300  70380     1.38e+02    3.28e+01   -3.43e+00    1.42e+02
2010 04 14  1934   55300  70440     1.38e+02    3.24e+01   -3.69e+00    1.42e+02
2010 04 14  1935   55300  70500     1.38e+02    3.20e+01   -4.04e+00    1.42e+02
2010 04 14  1936   55300  70560     1.38e+02    3.26e+01   -3.84e+00    1.42e+02
2010 04 14  1937   55300  70620     1.38e+02    3.27e+01   -3.79e+00    1.42e+02
2010 04 14  1938   55300  70680     1.37e+02    3.25e+01   -3.92e+00    1.41e+02
2010 04 14  1939   55300  70740     1.36e+02    3.26e+01   -3.65e+00    1.40e+02
2010 04 14  1940   55300  70800     1.36e+02    3.22e+01   -4.27e+00    1.40e+02
2010 04 14  1941   55300  70860     1.35e+02    3.19e+01   -4.20e+00    1.39e+02
2010 04 14  1942   55300  70920     1.35e+02    3.18e+01   -4.12e+00    1.39e+02
2010 04 14  1943   55300  70980     1.36e+02    3.17e+01   -4.27e+00    1.39e+02
2010 04 14  1944   55300  71040     1.36e+02    3.20e+01   -4.21e+00    1.40e+02
2010 04 14  1945   55300  71100     1.36e+02    3.25e+01   -3.93e+00    1.40e+02
2010 04 14  1946   55300  71160     1.36e+02    3.29e+01   -3.55e+00    1.40e+02
2010 04 14  1947   55300  71220     1.35e+02    3.28e+01   -3.58e+00    1.39e+02
2010 04 14  1948   55300  71280     1.35e+02    3.29e+01   -3.81e+00    1.39e+02
2010 04 14  1949   55300  71340     1.35e+02    3.31e+01   -3.81e+00    1.39e+02
2010 04 14  1950   55300  71400     1.35e+02    3.31e+01   -3.91e+00    1.39e+02
2010 04 14  1951   55300  71460     1.36e+02    3.28e+01   -4.16e+00    1.40e+02
2010 04 14  1952   55300  71520     1.35e+02    3.29e+01   -4.13e+00    1.39e+02
2010 04 14  1953   55300  71580     1.34e+02    3.27e+01   -3.82e+00    1.38e+02
2010 04 14  1954   55300  71640     1.33e+02    3.25e+01   -3.14e+00    1.37e+02
2010 04 14  1955   55300  71700     1.33e+02    3.25e+01   -3.08e+00    1.37e+02
2010 04 14  1956   55300  71760     1.32e+02    3.21e+01   -3.46e+00    1.36e+02
2010 04 14  1957   55300  71820     1.32e+02    3.17e+01   -3.62e+00    1.36e+02
2010 04 14  1958   55300  71880     1.32e+02    3.17e+01   -3.47e+00    1.36e+02
2010 04 14  1959   55300  71940     1.32e+02    3.19e+01   -3.30e+00    1.36e+02
2010 04 14  2000   55300  72000     1.32e+02    3.24e+01   -3.33e+00    1.36e+02
2010 04 14  2001   55300  72060     1.32e+02    3.22e+01   -3.52e+00    1.36e+02
2010 04 14  2002   55300  72120     1.32e+02    3.20e+01   -3.37e+00    1.36e+02
2010 04 14  2003   55300  72180     1.33e+02    3.21e+01   -3.28e+00    1.36e+02
2010 04 14  2004   55300  72240     1.33e+02    3.24e+01   -3.50e+00    1.37e+02
2010 04 14  2005   55300  72300     1.33e+02    3.25e+01   -3.46e+00    1.37e+02
2010 04 14  2006   55300  72360     1.32e+02    3.26e+01   -3.30e+00    1.36e+02
2010 04 14  2007   55300  72420     1.32e+02    3.26e+01   -3.57e+00    1.36e+02
2010 04 14  2008   55300  72480     1.31e+02    3.26e+01   -3.66e+00    1.35e+02
2010 04 14  2009   55300  72540     1.31e+02    3.31e+01   -3.51e+00    1.35e+02
2010 04 14  2010   55300  72600     1.31e+02    3.35e+01   -3.22e+00    1.35e+02
2010 04 14  2011   55300  72660     1.31e+02    3.35e+01   -3.41e+00    1.36e+02
2010 04 14  2012   55300  72720     1.31e+02    3.29e+01   -3.45e+00    1.35e+02
2010 04 14  2013   55300  72780     1.30e+02    3.26e+01   -3.22e+00    1.34e+02
2010 04 14  2014   55300  72840     1.30e+02    3.28e+01   -3.08e+00    1.34e+02
2010 04 14  2015   55300  72900     1.29e+02    3.34e+01   -3.38e+00    1.33e+02
2010 04 14  2016   55300  72960     1.28e+02    3.36e+01   -3.37e+00    1.33e+02
2010 04 14  2017   55300  73020     1.29e+02    3.45e+01   -3.84e+00    1.33e+02
2010 04 14  2018   55300  73080     1.29e+02    3.54e+01   -3.98e+00    1.34e+02
2010 04 14  2019   55300  73140     1.29e+02    3.60e+01   -3.88e+00    1.34e+02
2010 04 14  2020   55300  73200     1.30e+02    3.58e+01   -3.91e+00    1.35e+02
2010 04 14  2021   55300  73260     1.31e+02    3.58e+01   -4.46e+00    1.36e+02
