:Data_list: 20030303_G8xr_1m.txt
:Created: 2003 Mar 04 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-8
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-8 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2003 03 03  2235   52701  81300     1.23e-08    9.56e-07
2003 03 03  2236   52701  81360     1.22e-08    9.50e-07
2003 03 03  2237   52701  81420     1.11e-08    9.37e-07
2003 03 03  2238   52701  81480     1.09e-08    9.23e-07
2003 03 03  2239   52701  81540     1.04e-08    9.11e-07
2003 03 03  2240   52701  81600     9.84e-09    8.98e-07
2003 03 03  2241   52701  81660     9.80e-09    8.86e-07
2003 03 03  2242   52701  81720     9.14e-09    8.75e-07
2003 03 03  2243   52701  81780     9.17e-09    8.65e-07
2003 03 03  2244   52701  81840     8.47e-09    8.57e-07
2003 03 03  2245   52701  81900     8.47e-09    8.47e-07
2003 03 03  2246   52701  81960     8.01e-09    8.37e-07
2003 03 03  2247   52701  82020     7.73e-09    8.26e-07
2003 03 03  2248   52701  82080     7.70e-09    8.16e-07
2003 03 03  2249   52701  82140     7.51e-09    8.09e-07
2003 03 03  2250   52701  82200     6.90e-09    8.00e-07
2003 03 03  2251   52701  82260     6.77e-09    7.91e-07
2003 03 03  2252   52701  82320     6.50e-09    7.81e-07
2003 03 03  2253   52701  82380     6.95e-09    7.85e-07
2003 03 03  2254   52701  82440     7.27e-09    7.89e-07
2003 03 03  2255   52701  82500     6.80e-09    7.81e-07
2003 03 03  2256   52701  82560     6.33e-09    7.70e-07
2003 03 03  2257   52701  82620     6.13e-09    7.61e-07
2003 03 03  2258   52701  82680     5.62e-09    7.52e-07
2003 03 03  2259   52701  82740     5.34e-09    7.44e-07
2003 03 03  2300   52701  82800     5.34e-09    7.39e-07
2003 03 03  2301   52701  82860     4.82e-09    7.29e-07
2003 03 03  2302   52701  82920     4.62e-09    7.22e-07
2003 03 03  2303   52701  82980     4.15e-09    7.16e-07
2003 03 03  2304   52701  83040     4.19e-09    7.09e-07
2003 03 03  2305   52701  83100     4.29e-09    7.03e-07
2003 03 03  2306   52701  83160     4.02e-09    6.97e-07
2003 03 03  2307   52701  83220     4.03e-09    6.91e-07
2003 03 03  2308   52701  83280     3.87e-09    6.85e-07
2003 03 03  2309   52701  83340     3.53e-09    6.80e-07
2003 03 03  2310   52701  83400     3.72e-09    6.73e-07
2003 03 03  2311   52701  83460     3.63e-09    6.68e-07
2003 03 03  2312   52701  83520     3.65e-09    6.63e-07
2003 03 03  2313   52701  83580     3.38e-09    6.59e-07
2003 03 03  2314   52701  83640     3.54e-09    6.57e-07
2003 03 03  2315   52701  83700     3.32e-09    6.55e-07
2003 03 03  2316   52701  83760     3.55e-09    6.55e-07
2003 03 03  2317   52701  83820     3.38e-09    6.53e-07
2003 03 03  2318   52701  83880     3.51e-09    6.51e-07
2003 03 03  2319   52701  83940     3.29e-09    6.47e-07
2003 03 03  2320   52701  84000     3.43e-09    6.44e-07
2003 03 03  2321   52701  84060     3.23e-09    6.40e-07
2003 03 03  2322   52701  84120     3.26e-09    6.33e-07
2003 03 03  2323   52701  84180     2.95e-09    6.27e-07
2003 03 03  2324   52701  84240     2.99e-09    6.24e-07
2003 03 03  2325   52701  84300     3.03e-09    6.19e-07
2003 03 03  2326   52701  84360     2.70e-09    6.14e-07
2003 03 03  2327   52701  84420     2.38e-09    6.08e-07
2003 03 03  2328   52701  84480     2.69e-09    6.03e-07
2003 03 03  2329   52701  84540     2.67e-09    5.99e-07
2003 03 03  2330   52701  84600     2.47e-09    5.97e-07
2003 03 03  2331   52701  84660     2.33e-09    5.93e-07
2003 03 03  2332   52701  84720     2.23e-09    5.89e-07
2003 03 03  2333   52701  84780     1.95e-09    5.86e-07
2003 03 03  2334   52701  84840     1.90e-09    5.81e-07
2003 03 03  2335   52701  84900     2.03e-09    5.80e-07
2003 03 03  2336   52701  84960     2.67e-09    5.81e-07
2003 03 03  2337   52701  85020     2.20e-09    5.79e-07
2003 03 03  2338   52701  85080     2.02e-09    5.76e-07
2003 03 03  2339   52701  85140     2.05e-09    5.76e-07
2003 03 03  2340   52701  85200     2.16e-09    5.72e-07
2003 03 03  2341   52701  85260     1.87e-09    5.67e-07
2003 03 03  2342   52701  85320     1.77e-09    5.62e-07
2003 03 03  2343   52701  85380     1.91e-09    5.58e-07
2003 03 03  2344   52701  85440     1.92e-09    5.53e-07
2003 03 03  2345   52701  85500     2.17e-09    5.48e-07
2003 03 03  2346   52701  85560     2.01e-09    5.44e-07
2003 03 03  2347   52701  85620     1.85e-09    5.43e-07
2003 03 03  2348   52701  85680     2.13e-09    5.42e-07
2003 03 03  2349   52701  85740     1.95e-09    5.41e-07
2003 03 03  2350   52701  85800     1.47e-09    5.37e-07
2003 03 03  2351   52701  85860     1.45e-09    5.35e-07
2003 03 03  2352   52701  85920     1.45e-09    5.31e-07
2003 03 03  2353   52701  85980     1.40e-09    5.29e-07
2003 03 03  2354   52701  86040     1.40e-09    5.28e-07
2003 03 03  2355   52701  86100     2.55e-09    5.48e-07
2003 03 03  2356   52701  86160     2.21e-09    5.52e-07
2003 03 03  2357   52701  86220     1.42e-09    5.42e-07
2003 03 03  2358   52701  86280     1.40e-09    5.34e-07
2003 03 03  2359   52701  86340     1.39e-09    5.26e-07
