:Data_list: 20070311_G12xr_1m.txt
:Created: 2007 Mar 12 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-12
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2007 03 11  2233   54170  81180     9.04e-10    3.73e-09
2007 03 11  2234   54170  81240     9.12e-10    3.73e-09
2007 03 11  2235   54170  81300     9.30e-10    3.73e-09
2007 03 11  2236   54170  81360     9.21e-10    3.73e-09
2007 03 11  2237   54170  81420     9.04e-10    3.73e-09
2007 03 11  2238   54170  81480     9.12e-10    3.73e-09
2007 03 11  2239   54170  81540     9.21e-10    3.73e-09
2007 03 11  2240   54170  81600     9.04e-10    3.73e-09
2007 03 11  2241   54170  81660     9.12e-10    3.73e-09
2007 03 11  2242   54170  81720     9.04e-10    3.73e-09
2007 03 11  2243   54170  81780     8.95e-10    3.73e-09
2007 03 11  2244   54170  81840     9.30e-10    3.73e-09
2007 03 11  2245   54170  81900     9.13e-10    3.73e-09
2007 03 11  2246   54170  81960     9.13e-10    3.73e-09
2007 03 11  2247   54170  82020     8.95e-10    3.73e-09
2007 03 11  2248   54170  82080     9.38e-10    3.73e-09
2007 03 11  2249   54170  82140     9.30e-10    3.76e-09
2007 03 11  2250   54170  82200     9.04e-10    3.73e-09
2007 03 11  2251   54170  82260     9.30e-10    3.73e-09
2007 03 11  2252   54170  82320     8.95e-10    3.73e-09
2007 03 11  2253   54170  82380     9.12e-10    3.73e-09
2007 03 11  2254   54170  82440     8.95e-10    3.73e-09
2007 03 11  2255   54170  82500     9.12e-10    3.73e-09
2007 03 11  2256   54170  82560     9.12e-10    3.73e-09
2007 03 11  2257   54170  82620     8.95e-10    3.73e-09
2007 03 11  2258   54170  82680     9.97e-10    3.73e-09
2007 03 11  2259   54170  82740     9.47e-10    3.73e-09
2007 03 11  2300   54170  82800     9.04e-10    3.73e-09
2007 03 11  2301   54170  82860     9.04e-10    3.73e-09
2007 03 11  2302   54170  82920     9.04e-10    3.73e-09
2007 03 11  2303   54170  82980     9.12e-10    3.73e-09
2007 03 11  2304   54170  83040     9.30e-10    3.73e-09
2007 03 11  2305   54170  83100     8.95e-10    3.73e-09
2007 03 11  2306   54170  83160     9.55e-10    3.73e-09
2007 03 11  2307   54170  83220     9.12e-10    3.73e-09
2007 03 11  2308   54170  83280     9.21e-10    3.73e-09
2007 03 11  2309   54170  83340     9.12e-10    3.73e-09
2007 03 11  2310   54170  83400     9.04e-10    3.73e-09
2007 03 11  2311   54170  83460     9.04e-10    3.73e-09
2007 03 11  2312   54170  83520     9.21e-10    3.73e-09
2007 03 11  2313   54170  83580     9.12e-10    3.73e-09
2007 03 11  2314   54170  83640     9.29e-10    3.73e-09
2007 03 11  2315   54170  83700     8.95e-10    3.73e-09
2007 03 11  2316   54170  83760     9.12e-10    3.73e-09
2007 03 11  2317   54170  83820     8.95e-10    3.73e-09
2007 03 11  2318   54170  83880     8.95e-10    3.73e-09
2007 03 11  2319   54170  83940     8.95e-10    3.73e-09
2007 03 11  2320   54170  84000     9.04e-10    3.73e-09
2007 03 11  2321   54170  84060     8.95e-10    3.73e-09
2007 03 11  2322   54170  84120     9.12e-10    3.73e-09
2007 03 11  2323   54170  84180     9.12e-10    3.73e-09
2007 03 11  2324   54170  84240     8.95e-10    3.73e-09
2007 03 11  2325   54170  84300     8.95e-10    3.73e-09
2007 03 11  2326   54170  84360     9.12e-10    3.73e-09
2007 03 11  2327   54170  84420     9.21e-10    3.73e-09
2007 03 11  2328   54170  84480     9.12e-10    3.73e-09
2007 03 11  2329   54170  84540     8.95e-10    3.73e-09
2007 03 11  2330   54170  84600     9.04e-10    3.73e-09
2007 03 11  2331   54170  84660     8.95e-10    3.73e-09
2007 03 11  2332   54170  84720     8.95e-10    3.73e-09
2007 03 11  2333   54170  84780     9.04e-10    3.73e-09
2007 03 11  2334   54170  84840     8.95e-10    3.73e-09
2007 03 11  2335   54170  84900     9.04e-10    3.73e-09
2007 03 11  2336   54170  84960     9.04e-10    3.73e-09
2007 03 11  2337   54170  85020     9.46e-10    3.73e-09
2007 03 11  2338   54170  85080     9.21e-10    3.73e-09
2007 03 11  2339   54170  85140     9.04e-10    3.73e-09
2007 03 11  2340   54170  85200     9.12e-10    3.73e-09
2007 03 11  2341   54170  85260     9.29e-10    3.73e-09
2007 03 11  2342   54170  85320     9.04e-10    3.73e-09
2007 03 11  2343   54170  85380     9.29e-10    3.73e-09
2007 03 11  2344   54170  85440     9.81e-10    3.73e-09
2007 03 11  2345   54170  85500     9.04e-10    3.73e-09
2007 03 11  2346   54170  85560     9.21e-10    3.73e-09
2007 03 11  2347   54170  85620     8.95e-10    3.73e-09
2007 03 11  2348   54170  85680     8.95e-10    3.73e-09
2007 03 11  2349   54170  85740     9.21e-10    3.73e-09
2007 03 11  2350   54170  85800     9.12e-10    3.73e-09
2007 03 11  2351   54170  85860     8.95e-10    3.73e-09
2007 03 11  2352   54170  85920     9.04e-10    3.73e-09
2007 03 11  2353   54170  85980     9.04e-10    3.73e-09
2007 03 11  2354   54170  86040     9.12e-10    3.73e-09
2007 03 11  2355   54170  86100     9.04e-10    3.73e-09
2007 03 11  2356   54170  86160     9.04e-10    3.73e-09
2007 03 11  2357   54170  86220     9.04e-10    3.73e-09
2007 03 11  2358   54170  86280     9.12e-10    3.73e-09
2007 03 11  2359   54170  86340     8.95e-10    3.73e-09
